run_key,status,fold,province,block_id,local_passes,candidate_count,budget_k,selected_count,proposed_objective,temporal_incremental_coverage,bottom20_final_coverage,zone_jain,zone_gini,mean_service_distance_km,p95_service_distance_km,redundancy_jaccard,min_selected_pair_distance_km,heldout_temporal_demand_capture,heldout_recall_1km,heldout_recall_2km,heldout_top25_recall_2km,heldout_mean_nearest_selected_km,candidate_availability_capture_upper_bound,candidate_availability_recall_1km_upper_bound,candidate_availability_recall_2km_upper_bound,normalized_heldout_capture,normalized_heldout_recall_1km,normalized_heldout_recall_2km,marginal_evaluations,selected,swaps,local_evaluations,constraint_valid_indices,constraint_unique_indices,constraint_budget_ok,constraint_candidate_eligible,constraint_province_match,constraint_min_new_distance_ok,constraint_existing_exclusion_ok,constraint_all_ok,audited_min_new_distance_km,audited_min_existing_distance_km,runtime_seconds
local|4|quangtri|0|3,ok,4,quangtri,0,3,162,9,9,0.15310727948793645,0.11838379304387772,0.07317841633320941,0.19633981484302118,0.8230426993756073,3.2146661312947438,15.96832896273052,0.06768628747795415,0.6277958856026844,0.10611023332998716,0.15137582553516127,0.18853888781660777,0.2727272727272727,13.227467571729191,0.16330747405422794,0.22954802883687853,0.3321604348150893,0.6497573607363014,0.6594516463599519,0.567613924041151,185,9,0,900,True,True,True,True,True,True,True,True,0.6277958856026844,1.2965533205551003,0.22291470400000435
local|4|quangtri|1|0,ok,4,quangtri,1,0,167,9,9,0.1429105959761329,0.12441288195909302,0.03892127641687921,0.1874500104796431,0.832218988184857,3.677038535022579,17.99375756001473,0.08504739858906525,0.6277958856026844,0.03370120628421557,0.03292765716308206,0.054447094542815905,0.0,19.189590486631324,0.18947859453526691,0.20244275705259562,0.5375283936990397,0.17786286818769334,0.16265169296487744,0.10129156930322204,191,9,0,0,True,True,True,True,True,True,True,True,0.6277958856026844,1.2965533205551003,0.01900679300001684
local|4|quangtri|1|1,ok,4,quangtri,1,1,167,9,9,0.1429105959761329,0.12441288195909302,0.03892127641687921,0.1874500104796431,0.832218988184857,3.677038535022579,17.99375756001473,0.08504739858906525,0.6277958856026844,0.03370120628421557,0.03292765716308206,0.054447094542815905,0.0,19.189590486631324,0.18947859453526691,0.20244275705259562,0.5375283936990397,0.17786286818769334,0.16265169296487744,0.10129156930322204,191,9,0,900,True,True,True,True,True,True,True,True,0.6277958856026844,1.2965533205551003,0.1920411820001391
local|4|quangtri|1|3,ok,4,quangtri,1,3,167,9,9,0.1429105959761329,0.12441288195909302,0.03892127641687921,0.1874500104796431,0.832218988184857,3.677038535022579,17.99375756001473,0.08504739858906525,0.6277958856026844,0.03370120628421557,0.03292765716308206,0.054447094542815905,0.0,19.189590486631324,0.18947859453526691,0.20244275705259562,0.5375283936990397,0.17786286818769334,0.16265169296487744,0.10129156930322204,191,9,0,900,True,True,True,True,True,True,True,True,0.6277958856026844,1.2965533205551003,0.1997677490001024
local|4|tuyenquang|0|0,ok,4,tuyenquang,0,0,50,3,3,0.11776707678390022,0.1106801832284186,0.047042635340017167,0.07505091664152444,0.9300870248240427,5.9400190375212,21.282784285726102,0.0,13.676359543604537,0.0,0.0,0.0,0.0,55.51319212380593,0.1490887728408584,0.08335168289946153,0.449245653474776,0.0,0.0,0.0,53,3,0,0,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.0038563959999464714
local|4|tuyenquang|0|1,ok,4,tuyenquang,0,1,50,3,3,0.11776707678390022,0.1106801832284186,0.047042635340017167,0.07505091664152444,0.9300870248240427,5.9400190375212,21.282784285726102,0.0,13.676359543604537,0.0,0.0,0.0,0.0,55.51319212380593,0.1490887728408584,0.08335168289946153,0.449245653474776,0.0,0.0,0.0,53,3,0,141,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.03384292199984884
local|4|tuyenquang|0|3,ok,4,tuyenquang,0,3,50,3,3,0.11776707678390022,0.1106801832284186,0.047042635340017167,0.07505091664152444,0.9300870248240427,5.9400190375212,21.282784285726102,0.0,13.676359543604537,0.0,0.0,0.0,0.0,55.51319212380593,0.1490887728408584,0.08335168289946153,0.449245653474776,0.0,0.0,0.0,53,3,0,141,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.031088726000007227
local|4|tuyenquang|1|0,ok,4,tuyenquang,1,0,54,3,3,0.11201806249772235,0.11060499433678944,0.047830273581531524,0.09080585957076658,0.9172148406705105,8.966193334479755,50.643885536922355,0.0,13.676359543604537,0.0,0.0,0.0,0.0,63.406103272875335,0.19209119934833527,0.19881517224394862,0.20712611265274594,0.0,0.0,0.0,57,3,0,0,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.00415493300010894
local|4|tuyenquang|1|1,ok,4,tuyenquang,1,1,54,3,3,0.11201806249772235,0.11060499433678944,0.047830273581531524,0.09080585957076658,0.9172148406705105,8.966193334479755,50.643885536922355,0.0,13.676359543604537,0.0,0.0,0.0,0.0,63.406103272875335,0.19209119934833527,0.19881517224394862,0.20712611265274594,0.0,0.0,0.0,57,3,0,153,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.03360849099999541
local|4|tuyenquang|1|3,ok,4,tuyenquang,1,3,54,3,3,0.11201806249772235,0.11060499433678944,0.047830273581531524,0.09080585957076658,0.9172148406705105,8.966193334479755,50.643885536922355,0.0,13.676359543604537,0.0,0.0,0.0,0.0,63.406103272875335,0.19209119934833527,0.19881517224394862,0.20712611265274594,0.0,0.0,0.0,57,3,0,153,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.03302289400016889
local|5|gialai|0|0,ok,5,gialai,0,0,36,2,2,0.10717911394405275,0.0314311690688839,0.07933827738225697,0.23758742377278694,0.7842997979005848,4.244800758783515,16.116229651068714,0.5238095238095238,1.6780267619799043,0.01249357859943841,0.005797273850242529,0.06744800002026452,0.0,18.402430282541005,0.07925036838540853,0.10054633725914293,0.23211511353600467,0.1576469466826947,0.057657732825224,0.2905799583352089,40,2,0,0,True,True,True,True,True,True,True,True,1.6780267619799043,67.1758776009212,0.003172956000071281
local|5|gialai|0|1,ok,5,gialai,0,1,36,2,2,0.10717911394405275,0.0314311690688839,0.07933827738225697,0.23758742377278694,0.7842997979005848,4.244800758783515,16.116229651068714,0.5238095238095238,1.6780267619799043,0.01249357859943841,0.005797273850242529,0.06744800002026452,0.0,18.402430282541005,0.07925036838540853,0.10054633725914293,0.23211511353600467,0.1576469466826947,0.057657732825224,0.2905799583352089,40,2,0,68,True,True,True,True,True,True,True,True,1.6780267619799043,67.1758776009212,0.01674775299989051
local|5|gialai|0|3,ok,5,gialai,0,3,36,2,2,0.10717911394405275,0.0314311690688839,0.07933827738225697,0.23758742377278694,0.7842997979005848,4.244800758783515,16.116229651068714,0.5238095238095238,1.6780267619799043,0.01249357859943841,0.005797273850242529,0.06744800002026452,0.0,18.402430282541005,0.07925036838540853,0.10054633725914293,0.23211511353600467,0.1576469466826947,0.057657732825224,0.2905799583352089,40,2,0,68,True,True,True,True,True,True,True,True,1.6780267619799043,67.1758776009212,0.017120788000056564
local|5|gialai|1|0,ok,5,gialai,1,0,51,3,3,0.18469298189677158,0.12505799943342072,0.16259054959457855,0.16882748283198729,0.8466942737262912,7.39644327049241,27.014161391488766,0.34964039163188704,1.6051011110441427,0.13999858222693737,0.23124816519744223,0.23124816519744223,0.3,21.930791450864998,0.20200894414948856,0.2958181935630509,0.33895985418841285,0.6930316022212218,0.7817239447382193,0.6822287723457114,69,3,0,0,True,True,True,True,True,True,True,True,1.6051011110441427,50.29419380741678,0.00519444199994723
local|5|gialai|1|1,ok,5,gialai,1,1,51,3,3,0.18474804525983457,0.12596783003409423,0.1588964171773253,0.17023682448880162,0.84568140037878,7.364021748755603,27.014161391488766,0.32648108774969153,1.6051011110441427,0.1419866507863749,0.23124816519744223,0.23124816519744223,0.3,21.837595770813113,0.20200894414948856,0.2958181935630509,0.33895985418841285,0.7028730900217142,0.7817239447382193,0.6822287723457114,69,3,1,144,True,True,True,True,True,True,True,True,1.6051011110441427,50.29419380741678,0.030057752999937293
local|5|gialai|1|3,ok,5,gialai,1,3,51,3,3,0.18474804525983457,0.12596783003409423,0.1588964171773253,0.17023682448880162,0.84568140037878,7.364021748755603,27.014161391488766,0.32648108774969153,1.6051011110441427,0.1419866507863749,0.23124816519744223,0.23124816519744223,0.3,21.837595770813113,0.20200894414948856,0.2958181935630509,0.33895985418841285,0.7028730900217142,0.7817239447382193,0.6822287723457114,69,3,1,288,True,True,True,True,True,True,True,True,1.6051011110441427,50.29419380741678,0.062390605000018695
local|5|khanhhoa|0|0,ok,5,khanhhoa,0,0,213,11,11,0.4361157584887668,0.3140738310322222,0.4075484972322143,0.1167968880349352,0.8954731993269964,33.757870641800416,460.07686070960654,0.21813898151466563,0.5341086013984506,0.18007306287821775,0.22835647399985148,0.25595602457503897,0.3,11.750978453100617,0.41878995273749087,0.4703256377458589,0.5439510796691349,0.4299842001966378,0.48552844172880116,0.4705497132770238,490,11,0,0,True,True,True,True,True,True,True,True,0.5341086013984506,23.639743353986695,0.050404217000050267
local|5|khanhhoa|0|1,ok,5,khanhhoa,0,1,213,11,11,0.4364608117589114,0.31298140839880184,0.3957214998165732,0.11767733779836183,0.8946075945511178,33.73031288387393,460.07686070960654,0.20880443851870356,0.5341086013984506,0.17513726011923442,0.24341045953547627,0.25595602457503897,0.3,11.616299636631021,0.41878995273749087,0.4703256377458589,0.5439510796691349,0.41819833301735226,0.5175360218551459,0.4705497132770238,490,11,1,1100,True,True,True,True,True,True,True,True,0.5341086013984506,23.639743353986695,0.37933693499985566
local|5|khanhhoa|0|3,ok,5,khanhhoa,0,3,213,11,11,0.4364608117589114,0.31298140839880184,0.3957214998165732,0.11767733779836183,0.8946075945511178,33.73031288387393,460.07686070960654,0.20880443851870356,0.5341086013984506,0.17513726011923442,0.24341045953547627,0.25595602457503897,0.3,11.616299636631021,0.41878995273749087,0.4703256377458589,0.5439510796691349,0.41819833301735226,0.5175360218551459,0.4705497132770238,490,11,1,2200,True,True,True,True,True,True,True,True,0.5341086013984506,23.639743353986695,0.7262454130000151
local|5|khanhhoa|1|0,ok,5,khanhhoa,1,0,201,11,11,0.1385108397598725,0.06563246535586813,0.09556088621454326,0.20398481049743478,0.8157342800874039,2.461723949581759,9.074986790569072,0.01818181818181818,0.6285313732759573,0.23657594542588567,0.27178975381906545,0.4786102688055729,0.5,8.33900754799263,0.4703306656231907,0.5916187519280323,0.7343042701744278,0.5029991933705221,0.45940016764736935,0.6517873969218279,221,11,0,0,True,True,True,True,True,True,True,True,0.6285313732759573,3.9630876623962767,0.019695396000088294
local|5|khanhhoa|1|1,ok,5,khanhhoa,1,1,201,11,11,0.1385108397598725,0.06563246535586813,0.09556088621454326,0.20398481049743478,0.8157342800874039,2.461723949581759,9.074986790569072,0.01818181818181818,0.6285313732759573,0.23657594542588567,0.27178975381906545,0.4786102688055729,0.5,8.33900754799263,0.4703306656231907,0.5916187519280323,0.7343042701744278,0.5029991933705221,0.45940016764736935,0.6517873969218279,221,11,0,1100,True,True,True,True,True,True,True,True,0.6285313732759573,3.9630876623962767,0.23907581800017397
local|5|khanhhoa|1|3,ok,5,khanhhoa,1,3,201,11,11,0.1385108397598725,0.06563246535586813,0.09556088621454326,0.20398481049743478,0.8157342800874039,2.461723949581759,9.074986790569072,0.01818181818181818,0.6285313732759573,0.23657594542588567,0.27178975381906545,0.4786102688055729,0.5,8.33900754799263,0.4703306656231907,0.5916187519280323,0.7343042701744278,0.5029991933705221,0.45940016764736935,0.6517873969218279,221,11,0,1100,True,True,True,True,True,True,True,True,0.6285313732759573,3.9630876623962767,0.2626474449998568
local|5|laichau|0|0,ok,5,laichau,0,0,16,1,1,0.0716586947855583,0.07331136336035182,0.03775517439863367,0.015551411321065882,0.9827260647557445,32.37121905222535,99.68065557502447,0.0,,0.03449301430061235,0.03221058320632064,0.0730162335717768,0.0,21.157260409328895,0.09801674243384181,0.07324282514860606,0.2044918431890028,0.3519094130667936,0.4397780006569513,0.3570618389130129,16,1,0,0,True,True,True,True,True,True,True,True,,,0.0013367480000852083
local|5|laichau|0|1,ok,5,laichau,0,1,16,1,1,0.0716586947855583,0.07331136336035182,0.03775517439863367,0.015551411321065882,0.9827260647557445,32.37121905222535,99.68065557502447,0.0,,0.03449301430061235,0.03221058320632064,0.0730162335717768,0.0,21.157260409328895,0.09801674243384181,0.07324282514860606,0.2044918431890028,0.3519094130667936,0.4397780006569513,0.3570618389130129,16,1,0,15,True,True,True,True,True,True,True,True,,,0.005167460999928153
local|5|laichau|0|3,ok,5,laichau,0,3,16,1,1,0.0716586947855583,0.07331136336035182,0.03775517439863367,0.015551411321065882,0.9827260647557445,32.37121905222535,99.68065557502447,0.0,,0.03449301430061235,0.03221058320632064,0.0730162335717768,0.0,21.157260409328895,0.09801674243384181,0.07324282514860606,0.2044918431890028,0.3519094130667936,0.4397780006569513,0.3570618389130129,16,1,0,15,True,True,True,True,True,True,True,True,,,0.006242986999950517
local|5|phutho|0|0,ok,5,phutho,0,0,65,4,4,0.07987195894324672,0.03466699676378007,0.0323398627581075,0.2583609508728491,0.7686440143708817,3.119042016449551,12.218026715607737,0.16666666666666666,1.0632364855834457,0.018024092810194937,0.024579903340583735,0.024579903340583735,0.0,13.933506759701281,0.16480454341599138,0.203180855013397,0.24565481886238172,0.10936648005328,0.12097548924559366,0.1000587061732082,71,4,0,0,True,True,True,True,True,True,True,True,1.0632364855834457,8.397105074315347,0.004913707000014256
local|5|phutho|0|1,ok,5,phutho,0,1,65,4,4,0.07987195894324672,0.03466699676378007,0.0323398627581075,0.2583609508728491,0.7686440143708817,3.119042016449551,12.218026715607737,0.16666666666666666,1.0632364855834457,0.018024092810194937,0.024579903340583735,0.024579903340583735,0.0,13.933506759701281,0.16480454341599138,0.203180855013397,0.24565481886238172,0.10936648005328,0.12097548924559366,0.1000587061732082,71,4,0,244,True,True,True,True,True,True,True,True,1.0632364855834457,8.397105074315347,0.04779931099983514
local|5|phutho|0|3,ok,5,phutho,0,3,65,4,4,0.07987195894324672,0.03466699676378007,0.0323398627581075,0.2583609508728491,0.7686440143708817,3.119042016449551,12.218026715607737,0.16666666666666666,1.0632364855834457,0.018024092810194937,0.024579903340583735,0.024579903340583735,0.0,13.933506759701281,0.16480454341599138,0.203180855013397,0.24565481886238172,0.10936648005328,0.12097548924559366,0.1000587061732082,71,4,0,244,True,True,True,True,True,True,True,True,1.0632364855834457,8.397105074315347,0.054108204000158366
local|5|phutho|1|0,ok,5,phutho,1,0,65,4,4,0.17490044802760835,0.05388634579403857,0.202111585181104,0.2957830066277995,0.7352538136209978,2.106838744222287,7.5021060130165536,0.4136904761904762,0.6427437041214336,0.14262651858002734,0.1982202810824131,0.2501252025731474,0.18181818181818182,16.44877174652751,0.24306780594172567,0.29580475954930163,0.3820913072017045,0.5867766733954942,0.6701051104939231,0.6546215468888104,72,4,0,0,True,True,True,True,True,True,True,True,0.6427437041214336,29.347619036697765,0.005022522999979628
local|5|phutho|1|1,ok,5,phutho,1,1,65,4,4,0.17490044802760835,0.05388634579403857,0.202111585181104,0.2957830066277995,0.7352538136209978,2.106838744222287,7.5021060130165536,0.4136904761904762,0.6427437041214336,0.14262651858002734,0.1982202810824131,0.2501252025731474,0.18181818181818182,16.44877174652751,0.24306780594172567,0.29580475954930163,0.3820913072017045,0.5867766733954942,0.6701051104939231,0.6546215468888104,72,4,0,244,True,True,True,True,True,True,True,True,0.6427437041214336,29.347619036697765,0.04828982799995174
local|5|phutho|1|3,ok,5,phutho,1,3,65,4,4,0.17490044802760835,0.05388634579403857,0.202111585181104,0.2957830066277995,0.7352538136209978,2.106838744222287,7.5021060130165536,0.4136904761904762,0.6427437041214336,0.14262651858002734,0.1982202810824131,0.2501252025731474,0.18181818181818182,16.44877174652751,0.24306780594172567,0.29580475954930163,0.3820913072017045,0.5867766733954942,0.6701051104939231,0.6546215468888104,72,4,0,244,True,True,True,True,True,True,True,True,0.6427437041214336,29.347619036697765,0.04798036399984085
local|5|thainguyen|0|0,ok,5,thainguyen,0,0,40,2,2,0.16284403397762143,0.09136818783853812,0.06815194083857509,0.10975300251553025,0.9003760194363712,7.8496224705041495,26.02078937643742,0.33962264150943394,2.1899436104841037,0.10020227224322878,0.11951087075474759,0.1769703592310923,0.17647058823529413,9.79615015023698,0.27619253054156595,0.31336021252862456,0.5066252895899636,0.3627986319787483,0.3813849556405653,0.34931213041955134,45,2,0,0,True,True,True,True,True,True,True,True,2.1899436104841037,11.598450965769501,0.003347575999896435
local|5|thainguyen|0|1,ok,5,thainguyen,0,1,40,2,2,0.16284403397762143,0.09136818783853812,0.06815194083857509,0.10975300251553025,0.9003760194363712,7.8496224705041495,26.02078937643742,0.33962264150943394,2.1899436104841037,0.10020227224322878,0.11951087075474759,0.1769703592310923,0.17647058823529413,9.79615015023698,0.27619253054156595,0.31336021252862456,0.5066252895899636,0.3627986319787483,0.3813849556405653,0.34931213041955134,45,2,0,76,True,True,True,True,True,True,True,True,2.1899436104841037,11.598450965769501,0.021704684000042107
local|5|thainguyen|0|3,ok,5,thainguyen,0,3,40,2,2,0.16284403397762143,0.09136818783853812,0.06815194083857509,0.10975300251553025,0.9003760194363712,7.8496224705041495,26.02078937643742,0.33962264150943394,2.1899436104841037,0.10020227224322878,0.11951087075474759,0.1769703592310923,0.17647058823529413,9.79615015023698,0.27619253054156595,0.31336021252862456,0.5066252895899636,0.3627986319787483,0.3813849556405653,0.34931213041955134,45,2,0,76,True,True,True,True,True,True,True,True,2.1899436104841037,11.598450965769501,0.018609890999869094
local|5|thainguyen|1|0,ok,5,thainguyen,1,0,34,2,2,0.06505327106349013,0.01824235602889109,0.09205268753627613,0.3261552326996229,0.7088720924485965,2.084334487052979,6.574828209325093,0.8636363636363636,0.6556537445536585,0.0,0.0,0.0,0.0,38.49414544841146,0.08805962183288477,0.08305493280727243,0.1870140929497695,0.0,0.0,0.0,35,2,0,0,True,True,True,True,True,True,True,True,0.6556537445536585,55.601057853691756,0.003082833999997092
local|5|thainguyen|1|1,ok,5,thainguyen,1,1,34,2,2,0.06505327106349013,0.01824235602889109,0.09205268753627613,0.3261552326996229,0.7088720924485965,2.084334487052979,6.574828209325093,0.8636363636363636,0.6556537445536585,0.0,0.0,0.0,0.0,38.49414544841146,0.08805962183288477,0.08305493280727243,0.1870140929497695,0.0,0.0,0.0,35,2,0,64,True,True,True,True,True,True,True,True,0.6556537445536585,55.601057853691756,0.01811316699991039
local|5|thainguyen|1|3,ok,5,thainguyen,1,3,34,2,2,0.06505327106349013,0.01824235602889109,0.09205268753627613,0.3261552326996229,0.7088720924485965,2.084334487052979,6.574828209325093,0.8636363636363636,0.6556537445536585,0.0,0.0,0.0,0.0,38.49414544841146,0.08805962183288477,0.08305493280727243,0.1870140929497695,0.0,0.0,0.0,35,2,0,64,True,True,True,True,True,True,True,True,0.6556537445536585,55.601057853691756,0.021042095999973753
local|5|vinhlong|0|0,ok,5,vinhlong,0,0,302,16,16,0.2633234233934748,0.24159269474813944,0.25664246738238317,0.18638080953199337,0.8314692071151453,3.5296723230644216,11.991737028406652,0.08574174874995656,0.5172794441741347,0.029849944112798656,0.03401856526908427,0.08871165728657168,0.0,12.46568640967206,0.25594662509601596,0.2847979109933735,0.32453474952581013,0.11662566014144836,0.11944808566336639,0.2733502573027745,502,16,0,0,True,True,True,True,True,True,True,True,0.5172794441741347,2.268873086430848,0.03977846500015403
local|5|vinhlong|0|1,ok,5,vinhlong,0,1,302,16,16,0.2633448571125646,0.24178178929777655,0.2566204173869947,0.1867076601813679,0.8311444337622353,3.5274545168536067,11.991737028406652,0.08523285197699078,0.5172794441741347,0.031843409895077356,0.03401856526908427,0.08871165728657168,0.0,12.445100556182885,0.25594662509601596,0.2847979109933735,0.32453474952581013,0.12441425974314606,0.11944808566336639,0.2733502573027745,502,16,1,1600,True,True,True,True,True,True,True,True,0.5172794441741347,2.268873086430848,0.2668358309999803
local|5|vinhlong|0|3,ok,5,vinhlong,0,3,302,16,16,0.2636550579127733,0.24180728598242507,0.256495287077418,0.1866758023965716,0.8310532504048127,3.531980571895116,11.991737028406652,0.08611123577371667,0.5010010296539215,0.031843409895077356,0.03401856526908427,0.08871165728657168,0.0,12.445100556182885,0.25594662509601596,0.2847979109933735,0.32453474952581013,0.12441425974314606,0.11944808566336639,0.2733502573027745,502,16,3,4800,True,True,True,True,True,True,True,True,0.5010010296539215,2.268873086430848,0.7429583799998909
local|5|vinhlong|1|0,ok,5,vinhlong,1,0,300,15,15,0.23192263325846296,0.21386450195623452,0.20146714191032045,0.17796153598616718,0.8403619923682406,3.5197459149306285,16.58662536192059,0.0736123637271341,0.5172794441741347,0.10896801508550438,0.13080380813631082,0.1355312079842716,0.18181818181818182,9.508275492098445,0.15815859933288642,0.19113854122675483,0.2963924560883589,0.6889793886967379,0.6843403078039261,0.4572694250486179,485,15,0,0,True,True,True,True,True,True,True,True,0.5172794441741347,2.268873086430848,0.03694723399985378
local|5|vinhlong|1|1,ok,5,vinhlong,1,1,300,15,15,0.23192867792576916,0.21411854976585798,0.20160604569766274,0.17798616267622872,0.8403372552757413,3.519746750660464,16.58662536192059,0.07361874631935028,0.5172794441741347,0.10896801508550438,0.13080380813631082,0.1355312079842716,0.18181818181818182,9.508275492098445,0.15815859933288642,0.19113854122675483,0.2963924560883589,0.6889793886967379,0.6843403078039261,0.4572694250486179,485,15,1,1500,True,True,True,True,True,True,True,True,0.5172794441741347,2.268873086430848,0.2559162299999116
local|5|vinhlong|1|3,ok,5,vinhlong,1,3,300,15,15,0.23224931100147295,0.21388999864088298,0.20132599250314084,0.17793690107086443,0.8403061731988242,3.524271969972137,16.58662536192059,0.07461623092339227,0.5010010296539215,0.10896801508550438,0.13080380813631082,0.1355312079842716,0.18181818181818182,9.508275492098445,0.15815859933288642,0.19113854122675483,0.2963924560883589,0.6889793886967379,0.6843403078039261,0.4572694250486179,485,15,2,4500,True,True,True,True,True,True,True,True,0.5010010296539215,2.268873086430848,0.6799396930000512
